Season,season_id,Team,team_id,Player,player_id,AB,GDP,DP_Rate,stats_url
ALPB- 2012,12585,Somerset Patriots,3604,"Nettles, J",46184,497,13,0.0262,https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=12585
ALPB- 2014,28163,Sugar Land Skeeters,34136,"Lambin, C",442670,382,10,0.0262,https://baseball.pointstreak.com/team_stats.html?teamid=34136&seasonid=28163
ALPB- 2025,34102,Southern Maryland Blue Crabs,3608,"Loftin, J",1743141,344,9,0.0262,https://baseball.pointstreak.com/team_stats.html?teamid=3608&seasonid=34102
ALPB- 2019,34130,Somerset Patriots,3604,"Flores, R",1750037,305,8,0.0262,https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=34130
ALPB - 2011,540,Southern Maryland Blue Crabs,3608,"Townsend, T",272563,305,8,0.0262,https://baseball.pointstreak.com/team_stats.html?teamid=3608&seasonid=540
ALPB- 2012,12585,Sugar Land Skeeters,34136,"Lane, J",315728,229,6,0.0262,https://baseball.pointstreak.com/team_stats.html?teamid=34136&seasonid=12585
ALPB- 2012,12585,York Revolution,3614,"x Gonzalez, D",288350,229,6,0.0262,https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=12585
ALPB - 2011,540,Long Island Ducks,3609,"Rodriguez, J",127680,304,8,0.0263,https://baseball.pointstreak.com/team_stats.html?teamid=3609&seasonid=540
ALPB- 2015,29210,Bridgeport Bluefish,3611,"Wessinger, M",964218,228,6,0.0263,https://baseball.pointstreak.com/team_stats.html?teamid=3611&seasonid=29210
ALPB - 2011,540,Camden Riversharks,3610,"Richar, D",1002633,341,9,0.0264,https://baseball.pointstreak.com/team_stats.html?teamid=3610&seasonid=540
ALPB- 2021,34146,York Revolution,3614,"Dotel, W",1745092,303,8,0.0264,https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=34146
ALPB- 2016,30100,Sugar Land Skeeters,34136,"Limonta, J",825220,227,6,0.0264,https://baseball.pointstreak.com/team_stats.html?teamid=34136&seasonid=30100
ALPB- 2014,28163,Somerset Patriots,3604,"Montanez, L",436367,491,13,0.0265,https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=28163
ALPB- 2013,21966,Bridgeport Bluefish,3611,"Lopez, L",45552,527,14,0.0266,https://baseball.pointstreak.com/team_stats.html?teamid=3611&seasonid=21966
ALPB- 2022,34154,York Revolution,3614,"Rodriguez, N",1750414,413,11,0.0266,https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=34154
ALPB- 2013,21966,York Revolution,3614,"Yan, R",454075,413,11,0.0266,https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=21966
ALPB - 2010,249,York Revolution,3614,"Pachot, J",53415,338,9,0.0266,https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=249
ALPB - 2011,540,Bridgeport Bluefish,3611,"Bankston, W",128329,450,12,0.0267,https://baseball.pointstreak.com/team_stats.html?teamid=3611&seasonid=540
ALPB- 2021,34146,High Point Rockers,163529,"Levy, S",1750511,300,8,0.0267,https://baseball.pointstreak.com/team_stats.html?teamid=163529&seasonid=34146
ALPB- 2021,34146,York Revolution,3614,"Gregorio, O",1695969,262,7,0.0267,https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=34146
ALPB- 2021,34146,Gastonia Honey Hunters,163528,"Osinski, M",1750604,262,7,0.0267,https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=34146
ALPB- 2013,21966,Sugar Land Skeeters,34136,"Bates, A",343909,448,12,0.0268,https://baseball.pointstreak.com/team_stats.html?teamid=34136&seasonid=21966
ALPB- 2014,28163,Somerset Patriots,3604,"Maysonet, E",598528,336,9,0.0268,https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=28163
ALPB- 2014,28163,Camden Riversharks,3610,"Albaladejo, M",534195,297,8,0.0269,https://baseball.pointstreak.com/team_stats.html?teamid=3610&seasonid=28163
ALPB- 2022,34154,Staten Island Ferry Hawks,163526,"Monge, J",1750634,260,7,0.0269,https://baseball.pointstreak.com/team_stats.html?teamid=163526&seasonid=34154
ALPB- 2014,28163,Camden Riversharks,3610,"Morales, J",774319,260,7,0.0269,https://baseball.pointstreak.com/team_stats.html?teamid=3610&seasonid=28163
ALPB- 2013,21966,Long Island Ducks,3609,"Henriquez, R",437438,260,7,0.0269,https://baseball.pointstreak.com/team_stats.html?teamid=3609&seasonid=21966
ALPB- 2012,12585,Southern Maryland Blue Crabs,3608,"Rios, K",333464,260,7,0.0269,https://baseball.pointstreak.com/team_stats.html?teamid=3608&seasonid=12585
ALPB- 2016,30100,Sugar Land Skeeters,34136,"Young, D",451249,445,12,0.027,https://baseball.pointstreak.com/team_stats.html?teamid=34136&seasonid=30100
ALPB- 2022,34154,York Revolution,3614,"Mesa, M",1750339,408,11,0.027,https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=34154
ALPB- 2023,34162,High Point Rockers,163529,"Martinez, M",1750290,333,9,0.027,https://baseball.pointstreak.com/team_stats.html?teamid=163529&seasonid=34162
ALPB- 2017,30757,Bridgeport Bluefish,3611,"Fields, D",1115672,296,8,0.027,https://baseball.pointstreak.com/team_stats.html?teamid=3611&seasonid=30757
ALPB- 2013,21966,Camden Riversharks,3610,"Young, D",451249,443,12,0.0271,https://baseball.pointstreak.com/team_stats.html?teamid=3610&seasonid=21966
ALPB- 2023,34162,Southern Maryland Blue Crabs,3608,"Lee, B",1750398,442,12,0.0271,https://baseball.pointstreak.com/team_stats.html?teamid=3608&seasonid=34162
ALPB- 2022,34154,Long Island Ducks,3609,"Mazzilli, L",1750041,369,10,0.0271,https://baseball.pointstreak.com/team_stats.html?teamid=3609&seasonid=34154
ALPB- 2012,12585,Sugar Land Skeeters,34136,"Moss, S",320714,295,8,0.0271,https://baseball.pointstreak.com/team_stats.html?teamid=34136&seasonid=12585
ALPB- 2019,34130,High Point Rockers,163529,"Russell, M",1750186,258,7,0.0271,https://baseball.pointstreak.com/team_stats.html?teamid=163529&seasonid=34130
ALPB- 2021,34146,Lexington Legends,163530,"Phillips, B",1750082,221,6,0.0271,https://baseball.pointstreak.com/team_stats.html?teamid=163530&seasonid=34146
ALPB- 2018,31284,York Revolution,3614,"Dotel, W",1260729,404,11,0.0272,https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=31284
ALPB- 2025,34102,Southern Maryland Blue Crabs,3608,"Wilson, E",1752595,367,10,0.0272,https://baseball.pointstreak.com/team_stats.html?teamid=3608&seasonid=34102
ALPB- 2023,34162,Lancaster Barnstormers,3613,"Robinson, T",1749702,294,8,0.0272,https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=34162
ALPB- 2021,34146,Lancaster Barnstormers,3613,"Robinson, T",1749702,294,8,0.0272,https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=34146
ALPB- 2013,21966,Somerset Patriots,3604,"Smith, C",367788,513,14,0.0273,https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=21966
ALPB- 2019,34130,Long Island Ducks,3609,"Nieuwenhuis, K",1750036,220,6,0.0273,https://baseball.pointstreak.com/team_stats.html?teamid=3609&seasonid=34130
ALPB- 2012,12585,York Revolution,3614,"Hernandez, M",619536,402,11,0.0274,https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=12585
ALPB- 2022,34154,Staten Island Ferry Hawks,163526,"Herrera, D",1750627,329,9,0.0274,https://baseball.pointstreak.com/team_stats.html?teamid=163526&seasonid=34154
ALPB- 2024,33927,Hagerstown Flying Boxcars,163525,"Berry, B",1705023,219,6,0.0274,https://baseball.pointstreak.com/team_stats.html?teamid=163525&seasonid=33927
ALPB- 2024,33927,Hagerstown Flying Boxcars,163525,"Hill, T",1729249,219,6,0.0274,https://baseball.pointstreak.com/team_stats.html?teamid=163525&seasonid=33927
ALPB- 2017,30757,Lancaster Barnstormers,3613,"Garner, C",1028969,219,6,0.0274,https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=30757
ALPB- 2019,34130,Lancaster Barnstormers,3613,"Terdoslavich, J",1750027,473,13,0.0275,https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=34130
ALPB- 2024,33927,Southern Maryland Blue Crabs,3608,"Broughton, J",1699804,436,12,0.0275,https://baseball.pointstreak.com/team_stats.html?teamid=3608&seasonid=33927
ALPB- 2019,34130,York Revolution,3614,"Castillo, H",1291787,400,11,0.0275,https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=34130
ALPB- 2017,30757,Lancaster Barnstormers,3613,"Robinson, T",1023534,327,9,0.0275,https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=30757
ALPB- 2022,34154,Southern Maryland Blue Crabs,3608,"Wielansky, M",1750712,255,7,0.0275,https://baseball.pointstreak.com/team_stats.html?teamid=3608&seasonid=34154
ALPB- 2025,34102,York Revolution,3614,"Alleyne, B",1759186,218,6,0.0275,https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=34102
ALPB- 2024,33927,High Point Rockers,163529,"x Wiel, Z",1696994,218,6,0.0275,https://baseball.pointstreak.com/team_stats.html?teamid=163529&seasonid=33927
ALPB- 2025,34102,Gastonia Ghost Peppers,163528,"Wylie, J",1750025,326,9,0.0276,https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=34102
ALPB- 2023,34162,York Revolution,3614,"Nuñez, J",1750720,254,7,0.0276,https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=34162
ALPB - 2011,540,Camden Riversharks,3610,"Turner, L",128488,433,12,0.0277,https://baseball.pointstreak.com/team_stats.html?teamid=3610&seasonid=540
ALPB- 2021,34146,Lancaster Barnstormers,3613,"De Aza, A",1711164,397,11,0.0277,https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=34146
ALPB- 2019,34130,Southern Maryland Blue Crabs,3608,"Benson, W",1750316,361,10,0.0277,https://baseball.pointstreak.com/team_stats.html?teamid=3608&seasonid=34130
ALPB- 2021,34146,High Point Rockers,163529,"Cardullo, S",1750033,325,9,0.0277,https://baseball.pointstreak.com/team_stats.html?teamid=163529&seasonid=34146
ALPB - 2010,249,Southern Maryland Blue Crabs,3608,"Lopez, C",45598,325,9,0.0277,https://baseball.pointstreak.com/team_stats.html?teamid=3608&seasonid=249
ALPB- 2022,34154,Southern Maryland Blue Crabs,3608,"Lee, B",1750398,432,12,0.0278,https://baseball.pointstreak.com/team_stats.html?teamid=3608&seasonid=34154
ALPB - 2011,540,Somerset Patriots,3604,"Nettles, J",46184,432,12,0.0278,https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=540
ALPB- 2012,12585,Sugar Land Skeeters,34136,"Mejia, M",305880,216,6,0.0278,https://baseball.pointstreak.com/team_stats.html?teamid=34136&seasonid=12585
ALPB- 2023,34162,High Point Rockers,163529,"Long, S",1751094,394,11,0.0279,https://baseball.pointstreak.com/team_stats.html?teamid=163529&seasonid=34162
ALPB- 2025,34102,Staten Island Ferry Hawks,163526,"Sandoval, P",1747317,322,9,0.028,https://baseball.pointstreak.com/team_stats.html?teamid=163526&seasonid=34102
ALPB- 2024,33927,York Revolution,3614,"x Casey, D",1695938,322,9,0.028,https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=33927
ALPB - 2010,249,Camden Riversharks,3610,"Padron, R",45787,321,9,0.028,https://baseball.pointstreak.com/team_stats.html?teamid=3610&seasonid=249
ALPB- 2015,29210,Somerset Patriots,3604,"Andino, R",784866,463,13,0.0281,https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=29210
ALPB- 2022,34154,Lancaster Barnstormers,3613,"Feliz, A",1750747,356,10,0.0281,https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=34154
ALPB- 2012,12585,Camden Riversharks,3610,"x Perez, E",292141,426,12,0.0282,https://baseball.pointstreak.com/team_stats.html?teamid=3610&seasonid=12585
ALPB- 2015,29210,Bridgeport Bluefish,3611,"Morales, J",807819,284,8,0.0282,https://baseball.pointstreak.com/team_stats.html?teamid=3611&seasonid=29210
ALPB- 2023,34162,Staten Island Ferry Hawks,163526,"Kueber, G",1751023,248,7,0.0282,https://baseball.pointstreak.com/team_stats.html?teamid=163526&seasonid=34162
ALPB- 2023,34162,Charleston Dirty Birds,163527,"Perez, J",1750841,248,7,0.0282,https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34162
ALPB- 2015,29210,Camden Riversharks,3610,"Costanzo, M",766885,213,6,0.0282,https://baseball.pointstreak.com/team_stats.html?teamid=3610&seasonid=29210
ALPB- 2015,29210,Sugar Land Skeeters,34136,"x Young, D",451249,460,13,0.0283,https://baseball.pointstreak.com/team_stats.html?teamid=34136&seasonid=29210
ALPB- 2012,12585,Long Island Ducks,3609,"Williams, S",234913,353,10,0.0283,https://baseball.pointstreak.com/team_stats.html?teamid=3609&seasonid=12585
ALPB- 2017,30757,Sugar Land Skeeters,34136,"Pounds, B",792957,317,9,0.0284,https://baseball.pointstreak.com/team_stats.html?teamid=34136&seasonid=30757
ALPB- 2024,33927,York Revolution,3614,"Rhinesmith, J",1695941,421,12,0.0285,https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=33927
ALPB- 2016,30100,Somerset Patriots,3604,"Vidal, D",776862,316,9,0.0285,https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=30100
ALPB - 2011,540,York Revolution,3614,"x Majewski, V",45510,281,8,0.0285,https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=540
ALPB- 2013,21966,Bridgeport Bluefish,3611,"Chaves, B",428495,245,7,0.0286,https://baseball.pointstreak.com/team_stats.html?teamid=3611&seasonid=21966
ALPB- 2024,33927,Hagerstown Flying Boxcars,163525,"Culver, C",1700739,418,12,0.0287,https://baseball.pointstreak.com/team_stats.html?teamid=163525&seasonid=33927
ALPB- 2017,30757,Lancaster Barnstormers,3613,"Gindl, C",1111228,314,9,0.0287,https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=30757
ALPB - 2011,540,Long Island Ducks,3609,"Lyons, D",127728,244,7,0.0287,https://baseball.pointstreak.com/team_stats.html?teamid=3609&seasonid=540
ALPB- 2019,34130,York Revolution,3614,"Nash, T",824103,486,14,0.0288,https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=34130
ALPB- 2019,34130,Long Island Ducks,3609,"Frias, V",1084018,417,12,0.0288,https://baseball.pointstreak.com/team_stats.html?teamid=3609&seasonid=34130
ALPB - 2010,249,Somerset Patriots,3604,"Hagen, M",46182,417,12,0.0288,https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=249
ALPB- 2013,21966,Sugar Land Skeeters,34136,"Dominguez, J",680910,347,10,0.0288,https://baseball.pointstreak.com/team_stats.html?teamid=34136&seasonid=21966
ALPB- 2016,30100,Bridgeport Bluefish,3611,"Rodriguez, L",757218,243,7,0.0288,https://baseball.pointstreak.com/team_stats.html?teamid=3611&seasonid=30100
ALPB- 2015,29210,York Revolution,3614,"Valdez, W",584385,484,14,0.0289,https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=29210
ALPB- 2013,21966,Southern Maryland Blue Crabs,3608,"Osuna, R",440624,450,13,0.0289,https://baseball.pointstreak.com/team_stats.html?teamid=3608&seasonid=21966
ALPB- 2016,30100,New Britain Bees,107693,"Golson, G",950825,380,11,0.0289,https://baseball.pointstreak.com/team_stats.html?teamid=107693&seasonid=30100
ALPB- 2024,33927,High Point Rockers,163529,"Parreira, B",1696987,311,9,0.0289,https://baseball.pointstreak.com/team_stats.html?teamid=163529&seasonid=33927
ALPB- 2014,28163,Somerset Patriots,3604,"x Espino, D",605479,242,7,0.0289,https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=28163
ALPB- 2015,29210,Sugar Land Skeeters,34136,"Limonta, J",825220,276,8,0.029,https://baseball.pointstreak.com/team_stats.html?teamid=34136&seasonid=29210
ALPB- 2014,28163,Camden Riversharks,3610,"Julio-Ruiz, J",641440,377,11,0.0292,https://baseball.pointstreak.com/team_stats.html?teamid=3610&seasonid=28163
ALPB- 2013,21966,Camden Riversharks,3610,"Valdez, W",465650,342,10,0.0292,https://baseball.pointstreak.com/team_stats.html?teamid=3610&seasonid=21966
ALPB- 2015,29210,Sugar Land Skeeters,34136,"Dominguez, J",860715,205,6,0.0293,https://baseball.pointstreak.com/team_stats.html?teamid=34136&seasonid=29210
ALPB- 2014,28163,York Revolution,3614,"Valdez, W",584385,442,13,0.0294,https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=28163
ALPB - 2011,540,Lancaster Barnstormers,3613,"Watson, M",45654,272,8,0.0294,https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=540
ALPB - 2011,540,York Revolution,3614,"Rodriguez, L",45505,238,7,0.0294,https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=540
ALPB- 2019,34130,York Revolution,3614,"Sportman, J",1750356,204,6,0.0294,https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=34130
ALPB- 2014,28163,Lancaster Barnstormers,3613,"Batista, W",640855,204,6,0.0294,https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=28163
ALPB - 2010,249,Lancaster Barnstormers,3613,"Herr, A",45648,508,15,0.0295,https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=249
ALPB - 2011,540,Long Island Ducks,3609,"Binick, K",127675,373,11,0.0295,https://baseball.pointstreak.com/team_stats.html?teamid=3609&seasonid=540
ALPB- 2015,29210,Camden Riversharks,3610,"Guzman, C",250699,507,15,0.0296,https://baseball.pointstreak.com/team_stats.html?teamid=3610&seasonid=29210
ALPB- 2025,34102,York Revolution,3614,"Wehler, J",1746782,304,9,0.0296,https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=34102
ALPB- 2023,34162,Gastonia Honey Hunters,163528,"Washington, D",1698555,203,6,0.0296,https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=34162
ALPB- 2024,33927,Hagerstown Flying Boxcars,163525,"Campagna, J",1708131,203,6,0.0296,https://baseball.pointstreak.com/team_stats.html?teamid=163525&seasonid=33927
ALPB- 2013,21966,Southern Maryland Blue Crabs,3608,"Julio-Ruiz, J",441595,471,14,0.0297,https://baseball.pointstreak.com/team_stats.html?teamid=3608&seasonid=21966
ALPB- 2013,21966,Southern Maryland Blue Crabs,3608,"Barton, B",294948,370,11,0.0297,https://baseball.pointstreak.com/team_stats.html?teamid=3608&seasonid=21966
ALPB- 2018,31284,York Revolution,3614,"Witherspoon, T",942013,337,10,0.0297,https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=31284
ALPB- 2025,34102,Gastonia Ghost Peppers,163528,"Crook, N",1748845,269,8,0.0297,https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=34102
ALPB- 2025,34102,York Revolution,3614,"Simoneit, W",1747892,236,7,0.0297,https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=34102
ALPB- 2022,34154,York Revolution,3614,"Franco, C",1750343,369,11,0.0298,https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=34154
ALPB- 2015,29210,Southern Maryland Blue Crabs,3608,"Opitz, J",773330,302,9,0.0298,https://baseball.pointstreak.com/team_stats.html?teamid=3608&seasonid=29210
ALPB- 2022,34154,Charleston Dirty Birds,163527,"Longhi, N",1750850,201,6,0.0299,https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34154
ALPB- 2013,21966,Lancaster Barnstormers,3613,"x Gailen, B",290236,434,13,0.03,https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=21966
ALPB- 2025,34102,Staten Island Ferry Hawks,163526,"Martorano, B",1747544,300,9,0.03,https://baseball.pointstreak.com/team_stats.html?teamid=163526&seasonid=34102
ALPB- 2025,34102,Lexington Legends,163530,"Terry, C",1744116,332,10,0.0301,https://baseball.pointstreak.com/team_stats.html?teamid=163530&seasonid=34102
ALPB- 2017,30757,Somerset Patriots,3604,"Gonzalez, Y",960128,299,9,0.0301,https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=30757
ALPB - 2011,540,Camden Riversharks,3610,"Burgamy, B",1127208,398,12,0.0302,https://baseball.pointstreak.com/team_stats.html?teamid=3610&seasonid=540
ALPB- 2012,12585,Bridgeport Bluefish,3611,"Rodriguez, L",45549,364,11,0.0302,https://baseball.pointstreak.com/team_stats.html?teamid=3611&seasonid=12585
